fetched_at,rank,username,total_points
2026-04-23T16:14:37Z,55,sebastjan35,6727369
2026-04-23T16:14:37Z,56,mybanana366,5893933
2026-04-23T16:14:37Z,57,Cinnamowopal,4370293
2026-04-23T16:14:37Z,58,corrosion_alt2,3357800
2026-04-23T16:14:37Z,59,mybananafarm1,3228465
2026-04-23T16:14:37Z,60,Warmogs,2495100
2026-04-23T16:14:37Z,61,mybananafarm2,2317388
2026-04-23T16:14:37Z,62,EpicRider6729,2145550
2026-04-23T16:14:37Z,63,MemeePlays,2051447
2026-04-23T16:14:37Z,64,therealyojisopi1,1618375
2026-04-23T16:14:37Z,65,joshuacd2006,1541431
2026-04-23T16:14:37Z,66,SupaAnTz,212583
2026-04-23T16:14:37Z,67,LawnMp3,30
2026-04-23T16:14:37Z,68,ThisMiyo,0
2026-04-23T16:14:37Z,69,Darwinaknox,0
2026-04-23T16:14:37Z,70,Darwinaknox2,0
2026-04-23T16:14:37Z,71,McPay2WinFace,0
2026-04-23T16:14:37Z,72,TheMostMiyo,0
2026-04-23T16:09:37Z,1,Bol1is,80045232
2026-04-23T16:09:37Z,2,Yume_Sakurax3,67049001
2026-04-23T16:09:37Z,3,johnr622,65423269
2026-04-23T16:09:37Z,4,Sprintbooter,59916793
2026-04-23T16:09:37Z,5,jupiter0477,54666873
2026-04-23T16:09:37Z,6,WhereIsPerry0,52515984
2026-04-23T16:09:37Z,7,TealPlatypus747,52022827
2026-04-23T16:09:37Z,8,ArcticGalaxy14,50179005
2026-04-23T16:09:37Z,9,Doobydoobydoo_bah,50128773
2026-04-23T16:09:37Z,10,PossiblyLlama,49802481
2026-04-23T16:09:37Z,11,DiscoGuy86,49261201
2026-04-23T16:09:37Z,12,Mr_Suter,49132881
2026-04-23T16:09:37Z,13,Ilikecheesepuffs26,48292432
2026-04-23T16:09:37Z,14,PartyCorgi_70,47164094
2026-04-23T16:09:37Z,15,testbeeswS,47095571
2026-04-23T16:09:37Z,16,ArcticGalaxy149,46766832
2026-04-23T16:09:37Z,17,Odierulz01,46761235
2026-04-23T16:09:37Z,18,Panthers_1996,46260623
2026-04-23T16:09:37Z,19,ArcticGalaxy219,45571045
2026-04-23T16:09:37Z,20,AgentP_10928,45162679
2026-04-23T16:09:37Z,21,ArcticGalaxy189,44085767
2026-04-23T16:09:37Z,22,WhereIsPerry20,44070699
2026-04-23T16:09:37Z,23,ArcticGalaxy199,44021907
2026-04-23T16:09:37Z,24,Agentp_3928,43546189
2026-04-23T16:09:37Z,25,TealPlatypus777,43434634
2026-04-23T16:09:37Z,26,ArcticGalaxy179,43395773
2026-04-23T16:09:37Z,27,AgentP_1928,43225027
2026-04-23T16:09:37Z,28,dragonballx1412,42745728
2026-04-23T16:09:37Z,29,EyeRockett,42359169
2026-04-23T16:09:37Z,30,AgentP_2928,42294249
2026-04-23T16:09:37Z,31,Josep_xD2,41698551
2026-04-23T16:09:37Z,32,MrChicken66666,40302082
2026-04-23T16:09:37Z,33,ArcticGalaxy209,38924017
2026-04-23T16:09:37Z,34,AgentP_8928,37875331
2026-04-23T16:09:37Z,35,TealPlatypus757,37775386
2026-04-23T16:09:37Z,36,AgentP_4928,37563178
2026-04-23T16:09:37Z,37,TealPlatypus787,37112592
2026-04-23T16:09:37Z,38,ArcticGalaxy159,36721167
2026-04-23T16:09:37Z,39,TealPlatypus767,36034100
2026-04-23T16:09:37Z,40,Panthers_1995,28198425
2026-04-23T16:09:37Z,41,Pay2Lose0,28063340
2026-04-23T16:09:37Z,42,Pay2Lose02,27428345
2026-04-23T16:09:37Z,43,Bader2007hero,24234127
2026-04-23T16:09:37Z,44,EndOfAnEra007,24001222
2026-04-23T16:09:37Z,45,WhereIsPerry10,23639500
2026-04-23T16:09:37Z,46,mybanana367,22992938
2026-04-23T16:09:37Z,47,FORTINITEEEORLABUBAG,22941963
2026-04-23T16:09:37Z,48,Elsa1000_11,21967077
2026-04-23T16:09:37Z,49,Malmortius,21019640
2026-04-23T16:09:37Z,50,Sprintbooteralt,19560079
2026-04-23T16:09:37Z,51,Bol2is,17616500
2026-04-23T16:09:37Z,52,gbotgamer11,14525440
2026-04-23T16:09:37Z,53,Drator477,8512045
2026-04-23T16:09:37Z,54,viancia51911,7080009
2026-04-23T16:09:37Z,55,sebastjan35,6727369
2026-04-23T16:09:37Z,56,mybanana366,5893933
2026-04-23T16:09:37Z,57,Cinnamowopal,4336118
2026-04-23T16:09:37Z,58,corrosion_alt2,3357800
2026-04-23T16:09:37Z,59,mybananafarm1,3228465
2026-04-23T16:09:37Z,60,Warmogs,2495100
2026-04-23T16:09:37Z,61,mybananafarm2,2317388
2026-04-23T16:09:37Z,62,EpicRider6729,2145550
2026-04-23T16:09:37Z,63,MemeePlays,2017347
2026-04-23T16:09:37Z,64,therealyojisopi1,1595375
2026-04-23T16:09:37Z,65,joshuacd2006,1507156
2026-04-23T16:09:37Z,66,SupaAnTz,212583
2026-04-23T16:09:37Z,67,ThisMiyo,0
2026-04-23T16:09:37Z,68,Darwinaknox,0
2026-04-23T16:09:37Z,69,Darwinaknox2,0
2026-04-23T16:09:37Z,70,LawnMp3,0
2026-04-23T16:09:37Z,71,McPay2WinFace,0
2026-04-23T16:09:37Z,72,TheMostMiyo,0
2026-04-23T16:04:37Z,1,Bol1is,79982907
2026-04-23T16:04:37Z,2,Yume_Sakurax3,66988601
2026-04-23T16:04:37Z,3,johnr622,65384994
2026-04-23T16:04:37Z,4,Sprintbooter,59871143
2026-04-23T16:04:37Z,5,jupiter0477,54625898
2026-04-23T16:04:37Z,6,WhereIsPerry0,52475484
2026-04-23T16:04:37Z,7,TealPlatypus747,51980277
2026-04-23T16:04:37Z,8,ArcticGalaxy14,50138230
2026-04-23T16:04:37Z,9,Doobydoobydoo_bah,50074823
2026-04-23T16:04:37Z,10,PossiblyLlama,49802481
2026-04-23T16:04:37Z,11,DiscoGuy86,49218076
2026-04-23T16:04:37Z,12,Mr_Suter,49069256
2026-04-23T16:04:37Z,13,Ilikecheesepuffs26,48240782
2026-04-23T16:04:37Z,14,PartyCorgi_70,47113394
2026-04-23T16:04:37Z,15,testbeeswS,47050246
2026-04-23T16:04:37Z,16,ArcticGalaxy149,46733207
2026-04-23T16:04:37Z,17,Odierulz01,46718460
2026-04-23T16:04:37Z,18,Panthers_1996,46207173
2026-04-23T16:04:37Z,19,ArcticGalaxy219,45539745
2026-04-23T16:04:37Z,20,AgentP_10928,45109829
2026-04-23T16:04:37Z,21,ArcticGalaxy189,44049792
2026-04-23T16:04:37Z,22,WhereIsPerry20,44026699
2026-04-23T16:04:37Z,23,ArcticGalaxy199,43984382
2026-04-23T16:04:37Z,24,Agentp_3928,43503539
2026-04-23T16:04:37Z,25,TealPlatypus777,43402384
2026-04-23T16:04:37Z,26,ArcticGalaxy179,43354173
2026-04-23T16:04:37Z,27,AgentP_1928,43190752
2026-04-23T16:04:37Z,28,dragonballx1412,42745728
2026-04-23T16:04:37Z,29,EyeRockett,42289794
2026-04-23T16:04:37Z,30,AgentP_2928,42239074
2026-04-23T16:04:37Z,31,Josep_xD2,41667351
2026-04-23T16:04:37Z,32,MrChicken66666,40254107
2026-04-23T16:04:37Z,33,ArcticGalaxy209,38902892
2026-04-23T16:04:37Z,34,AgentP_8928,37837556
2026-04-23T16:04:37Z,35,TealPlatypus757,37744186
2026-04-23T16:04:37Z,36,AgentP_4928,37538503
2026-04-23T16:04:37Z,37,TealPlatypus787,37093792
2026-04-23T16:04:37Z,38,ArcticGalaxy159,36684342
2026-04-23T16:04:37Z,39,TealPlatypus767,36013125
2026-04-23T16:04:37Z,40,Panthers_1995,28147150
2026-04-23T16:04:37Z,41,Pay2Lose0,28027115
2026-04-23T16:04:37Z,42,Pay2Lose02,27393595
2026-04-23T16:04:37Z,43,Bader2007hero,24208577
2026-04-23T16:04:37Z,44,EndOfAnEra007,23957197
2026-04-23T16:04:37Z,45,WhereIsPerry10,23598875
2026-04-23T16:04:37Z,46,mybanana367,22969113
2026-04-23T16:04:37Z,47,FORTINITEEEORLABUBAG,22909013
2026-04-23T16:04:37Z,48,Elsa1000_11,21967077
2026-04-23T16:04:37Z,49,Malmortius,20999890
2026-04-23T16:04:37Z,50,Sprintbooteralt,19492504
2026-04-23T16:04:37Z,51,Bol2is,17565200
2026-04-23T16:04:37Z,52,gbotgamer11,14525440
2026-04-23T16:04:37Z,53,Drator477,8512045
2026-04-23T16:04:37Z,54,viancia51911,7080009
2026-04-23T16:04:37Z,55,sebastjan35,6727369
2026-04-23T16:04:37Z,56,mybanana366,5893933
2026-04-23T16:04:37Z,57,Cinnamowopal,4309718
2026-04-23T16:04:37Z,58,corrosion_alt2,3357800
2026-04-23T16:04:37Z,59,mybananafarm1,3228465
2026-04-23T16:04:37Z,60,Warmogs,2495100
2026-04-23T16:04:37Z,61,mybananafarm2,2317388
2026-04-23T16:04:37Z,62,EpicRider6729,2145550
2026-04-23T16:04:37Z,63,MemeePlays,1984897
2026-04-23T16:04:37Z,64,therealyojisopi1,1569850
2026-04-23T16:04:37Z,65,joshuacd2006,1487031
2026-04-23T16:04:37Z,66,SupaAnTz,212583
2026-04-23T16:04:37Z,67,ThisMiyo,0
2026-04-23T16:04:37Z,68,Darwinaknox,0
2026-04-23T16:04:37Z,69,Darwinaknox2,0
2026-04-23T16:04:37Z,70,LawnMp3,0
2026-04-23T16:04:37Z,71,McPay2WinFace,0
2026-04-23T16:04:37Z,72,TheMostMiyo,0
2026-04-23T15:59:36Z,1,Bol1is,79901282
2026-04-23T15:59:36Z,2,Yume_Sakurax3,66928551
2026-04-23T15:59:36Z,3,johnr622,65322344
2026-04-23T15:59:36Z,4,Sprintbooter,59815468
2026-04-23T15:59:36Z,5,jupiter0477,54576923
2026-04-23T15:59:36Z,6,WhereIsPerry0,52415509
2026-04-23T15:59:36Z,7,TealPlatypus747,51937577
2026-04-23T15:59:36Z,8,ArcticGalaxy14,50093530
2026-04-23T15:59:36Z,9,Doobydoobydoo_bah,50034198
2026-04-23T15:59:36Z,10,PossiblyLlama,49802481
2026-04-23T15:59:36Z,11,DiscoGuy86,49178276
2026-04-23T15:59:36Z,12,Mr_Suter,49021081
2026-04-23T15:59:36Z,13,Ilikecheesepuffs26,48193657
2026-04-23T15:59:36Z,14,PartyCorgi_70,47070344
2026-04-23T15:59:36Z,15,testbeeswS,47022196
2026-04-23T15:59:36Z,16,ArcticGalaxy149,46686757
2026-04-23T15:59:36Z,17,Odierulz01,46667835
2026-04-23T15:59:36Z,18,Panthers_1996,46163048
2026-04-23T15:59:36Z,19,ArcticGalaxy219,45469620
2026-04-23T15:59:36Z,20,AgentP_10928,45069729
2026-04-23T15:59:36Z,21,ArcticGalaxy189,44007142
2026-04-23T15:59:36Z,22,WhereIsPerry20,43990624
2026-04-23T15:59:36Z,23,ArcticGalaxy199,43939182
2026-04-23T15:59:36Z,24,Agentp_3928,43462114
2026-04-23T15:59:36Z,25,TealPlatypus777,43364759
2026-04-23T15:59:36Z,26,ArcticGalaxy179,43310348
2026-04-23T15:59:36Z,27,AgentP_1928,43151502
2026-04-23T15:59:36Z,28,dragonballx1412,42745728
2026-04-23T15:59:36Z,29,EyeRockett,42215019
2026-04-23T15:59:36Z,30,AgentP_2928,42198699
2026-04-23T15:59:36Z,31,Josep_xD2,41611501
2026-04-23T15:59:36Z,32,MrChicken66666,40209857
2026-04-23T15:59:36Z,33,ArcticGalaxy209,38862017
2026-04-23T15:59:36Z,34,AgentP_8928,37794906
2026-04-23T15:59:36Z,35,TealPlatypus757,37707411
2026-04-23T15:59:36Z,36,AgentP_4928,37513878
2026-04-23T15:59:36Z,37,TealPlatypus787,37059467
2026-04-23T15:59:36Z,38,ArcticGalaxy159,36644117
2026-04-23T15:59:36Z,39,TealPlatypus767,35989675
2026-04-23T15:59:36Z,40,Panthers_1995,28090225
2026-04-23T15:59:36Z,41,Pay2Lose0,27983240
2026-04-23T15:59:36Z,42,Pay2Lose02,27356195
2026-04-23T15:59:36Z,43,Bader2007hero,24162477
2026-04-23T15:59:36Z,44,EndOfAnEra007,23925247
2026-04-23T15:59:36Z,45,WhereIsPerry10,23559225
2026-04-23T15:59:36Z,46,mybanana367,22931313
2026-04-23T15:59:36Z,47,FORTINITEEEORLABUBAG,22909013
2026-04-23T15:59:36Z,48,Elsa1000_11,21967077
2026-04-23T15:59:36Z,49,Malmortius,20981415
2026-04-23T15:59:36Z,50,Sprintbooteralt,19437404
2026-04-23T15:59:36Z,51,Bol2is,17494200
2026-04-23T15:59:36Z,52,gbotgamer11,14525440
2026-04-23T15:59:36Z,53,Drator477,8512045
2026-04-23T15:59:36Z,54,viancia51911,7080009
2026-04-23T15:59:36Z,55,sebastjan35,6727369
2026-04-23T15:59:36Z,56,mybanana366,5893933
2026-04-23T15:59:36Z,57,Cinnamowopal,4290618
2026-04-23T15:59:36Z,58,corrosion_alt2,3357800
2026-04-23T15:59:36Z,59,mybananafarm1,3228465
2026-04-23T15:59:36Z,60,Warmogs,2495100
2026-04-23T15:59:36Z,61,mybananafarm2,2317388
2026-04-23T15:59:36Z,62,EpicRider6729,2145550
2026-04-23T15:59:36Z,63,MemeePlays,1957847
2026-04-23T15:59:36Z,64,therealyojisopi1,1544675
2026-04-23T15:59:36Z,65,joshuacd2006,1453231
2026-04-23T15:59:36Z,66,SupaAnTz,212583
2026-04-23T15:59:36Z,67,ThisMiyo,0
2026-04-23T15:59:36Z,68,Darwinaknox,0
2026-04-23T15:59:36Z,69,Darwinaknox2,0
2026-04-23T15:59:36Z,70,LawnMp3,0
2026-04-23T15:59:36Z,71,McPay2WinFace,0
2026-04-23T15:59:36Z,72,TheMostMiyo,0
2026-04-23T15:54:38Z,1,Bol1is,79817357
2026-04-23T15:54:38Z,2,Yume_Sakurax3,66878826
2026-04-23T15:54:38Z,3,johnr622,65289244
2026-04-23T15:54:38Z,4,Sprintbooter,59768368
2026-04-23T15:54:38Z,5,jupiter0477,54529798
2026-04-23T15:54:38Z,6,WhereIsPerry0,52361109
2026-04-23T15:54:38Z,7,TealPlatypus747,51885027
2026-04-23T15:54:38Z,8,ArcticGalaxy14,50040655
2026-04-23T15:54:38Z,9,Doobydoobydoo_bah,49978248
2026-04-23T15:54:38Z,10,PossiblyLlama,49802481
2026-04-23T15:54:38Z,11,DiscoGuy86,49131351
2026-04-23T15:54:38Z,12,Mr_Suter,48964656
2026-04-23T15:54:38Z,13,Ilikecheesepuffs26,48150732
2026-04-23T15:54:38Z,14,PartyCorgi_70,47024769
2026-04-23T15:54:38Z,15,testbeeswS,46992171
2026-04-23T15:54:38Z,16,ArcticGalaxy149,46646082
2026-04-23T15:54:38Z,17,Odierulz01,46626735
2026-04-23T15:54:38Z,18,Panthers_1996,46120998
2026-04-23T15:54:38Z,19,ArcticGalaxy219,45434070
2026-04-23T15:54:38Z,20,AgentP_10928,45014804
2026-04-23T15:54:38Z,21,ArcticGalaxy189,43964767
2026-04-23T15:54:38Z,22,WhereIsPerry20,43933799
2026-04-23T15:54:38Z,23,ArcticGalaxy199,43892682
2026-04-23T15:54:38Z,24,Agentp_3928,43425539
2026-04-23T15:54:38Z,25,TealPlatypus777,43324809
2026-04-23T15:54:38Z,26,ArcticGalaxy179,43262523
2026-04-23T15:54:38Z,27,AgentP_1928,43104377
2026-04-23T15:54:38Z,28,dragonballx1412,42745728
2026-04-23T15:54:38Z,29,AgentP_2928,42153949
2026-04-23T15:54:38Z,30,EyeRockett,42132319
2026-04-23T15:54:38Z,31,Josep_xD2,41574601
2026-04-23T15:54:38Z,32,MrChicken66666,40186182
2026-04-23T15:54:38Z,33,ArcticGalaxy209,38838942
2026-04-23T15:54:38Z,34,AgentP_8928,37750931
2026-04-23T15:54:38Z,35,TealPlatypus757,37667311
2026-04-23T15:54:38Z,36,AgentP_4928,37487353
2026-04-23T15:54:38Z,37,TealPlatypus787,37041392
2026-04-23T15:54:38Z,38,ArcticGalaxy159,36601842
2026-04-23T15:54:38Z,39,TealPlatypus767,35973075
2026-04-23T15:54:38Z,40,Panthers_1995,28043200
2026-04-23T15:54:38Z,41,Pay2Lose0,27944065
2026-04-23T15:54:38Z,42,Pay2Lose02,27313420
2026-04-23T15:54:38Z,43,Bader2007hero,24117127
2026-04-23T15:54:38Z,44,EndOfAnEra007,23898972
2026-04-23T15:54:38Z,45,WhereIsPerry10,23525425
2026-04-23T15:54:38Z,46,FORTINITEEEORLABUBAG,22909013
2026-04-23T15:54:38Z,47,mybanana367,22901938
2026-04-23T15:54:38Z,48,Elsa1000_11,21967077
2026-04-23T15:54:38Z,49,Malmortius,20965040
2026-04-23T15:54:38Z,50,Sprintbooteralt,19373404
2026-04-23T15:54:38Z,51,Bol2is,17446825
2026-04-23T15:54:38Z,52,gbotgamer11,14525440
2026-04-23T15:54:38Z,53,Drator477,8512045
2026-04-23T15:54:38Z,54,viancia51911,7080009
2026-04-23T15:54:38Z,55,sebastjan35,6727369
2026-04-23T15:54:38Z,56,mybanana366,5893933
2026-04-23T15:54:38Z,57,Cinnamowopal,4270668
2026-04-23T15:54:38Z,58,corrosion_alt2,3357800
2026-04-23T15:54:38Z,59,mybananafarm1,3228465
2026-04-23T15:54:38Z,60,Warmogs,2495100
2026-04-23T15:54:38Z,61,mybananafarm2,2317388
2026-04-23T15:54:38Z,62,EpicRider6729,2145550
2026-04-23T15:54:38Z,63,MemeePlays,1928022
2026-04-23T15:54:38Z,64,therealyojisopi1,1524925
2026-04-23T15:54:38Z,65,joshuacd2006,1425981
2026-04-23T15:54:38Z,66,SupaAnTz,212583
2026-04-23T15:54:38Z,67,ThisMiyo,0
2026-04-23T15:54:38Z,68,Darwinaknox,0
2026-04-23T15:54:38Z,69,Darwinaknox2,0
2026-04-23T15:54:38Z,70,LawnMp3,0
2026-04-23T15:54:38Z,71,McPay2WinFace,0
2026-04-23T15:54:38Z,72,TheMostMiyo,0
2026-04-23T15:49:37Z,1,Bol1is,79726832
2026-04-23T15:49:37Z,2,Yume_Sakurax3,66817801
2026-04-23T15:49:37Z,3,johnr622,65233419
2026-04-23T15:49:37Z,4,Sprintbooter,59690768
2026-04-23T15:49:37Z,5,jupiter0477,54481273
2026-04-23T15:49:37Z,6,WhereIsPerry0,52282034
2026-04-23T15:49:37Z,7,TealPlatypus747,51826552
2026-04-23T15:49:37Z,8,ArcticGalaxy14,49983555
2026-04-23T15:49:37Z,9,Doobydoobydoo_bah,49932723
2026-04-23T15:49:37Z,10,PossiblyLlama,49802481
2026-04-23T15:49:37Z,11,DiscoGuy86,49084826
2026-04-23T15:49:37Z,12,Mr_Suter,48917931
2026-04-23T15:49:37Z,13,Ilikecheesepuffs26,48097082
2026-04-23T15:49:37Z,14,PartyCorgi_70,46979344
2026-04-23T15:49:37Z,15,testbeeswS,46958846
2026-04-23T15:49:37Z,16,ArcticGalaxy149,46590632
2026-04-23T15:49:37Z,17,Odierulz01,46575960
2026-04-23T15:49:37Z,18,Panthers_1996,46075123
2026-04-23T15:49:37Z,19,ArcticGalaxy219,45390895
2026-04-23T15:49:37Z,20,AgentP_10928,44961979
2026-04-23T15:49:37Z,21,ArcticGalaxy189,43893367
2026-04-23T15:49:37Z,22,WhereIsPerry20,43873799
2026-04-23T15:49:37Z,23,ArcticGalaxy199,43824307
2026-04-23T15:49:37Z,24,Agentp_3928,43377589
2026-04-23T15:49:37Z,25,TealPlatypus777,43264459
2026-04-23T15:49:37Z,26,ArcticGalaxy179,43223398
2026-04-23T15:49:37Z,27,AgentP_1928,43054577
2026-04-23T15:49:37Z,28,dragonballx1412,42745728
2026-04-23T15:49:37Z,29,AgentP_2928,42086724
2026-04-23T15:49:37Z,30,EyeRockett,42051344
2026-04-23T15:49:37Z,31,Josep_xD2,41519901
2026-04-23T15:49:37Z,32,MrChicken66666,40145432
2026-04-23T15:49:37Z,33,ArcticGalaxy209,38804517
2026-04-23T15:49:37Z,34,AgentP_8928,37699756
2026-04-23T15:49:37Z,35,TealPlatypus757,37624336
2026-04-23T15:49:37Z,36,AgentP_4928,37444528
2026-04-23T15:49:37Z,37,TealPlatypus787,37010217
2026-04-23T15:49:37Z,38,ArcticGalaxy159,36562817
2026-04-23T15:49:37Z,39,TealPlatypus767,35938225
2026-04-23T15:49:37Z,40,Panthers_1995,27984475
2026-04-23T15:49:37Z,41,Pay2Lose0,27886365
2026-04-23T15:49:37Z,42,Pay2Lose02,27255245
2026-04-23T15:49:37Z,43,Bader2007hero,24075227
2026-04-23T15:49:37Z,44,EndOfAnEra007,23858622
2026-04-23T15:49:37Z,45,WhereIsPerry10,23480450
2026-04-23T15:49:37Z,46,FORTINITEEEORLABUBAG,22909013
2026-04-23T15:49:37Z,47,mybanana367,22867938
2026-04-23T15:49:37Z,48,Elsa1000_11,21967077
2026-04-23T15:49:37Z,49,Malmortius,20947265
2026-04-23T15:49:37Z,50,Sprintbooteralt,19299204
2026-04-23T15:49:37Z,51,Bol2is,17384725
2026-04-23T15:49:37Z,52,gbotgamer11,14525440
2026-04-23T15:49:37Z,53,Drator477,8512045
2026-04-23T15:49:37Z,54,viancia51911,7080009
2026-04-23T15:49:37Z,55,sebastjan35,6727369
2026-04-23T15:49:37Z,56,mybanana366,5893933
2026-04-23T15:49:37Z,57,Cinnamowopal,4248618
2026-04-23T15:49:37Z,58,corrosion_alt2,3357800
2026-04-23T15:49:37Z,59,mybananafarm1,3228465
2026-04-23T15:49:37Z,60,Warmogs,2495100
2026-04-23T15:49:37Z,61,mybananafarm2,2317388
2026-04-23T15:49:37Z,62,EpicRider6729,2145550
2026-04-23T15:49:37Z,63,MemeePlays,1904772
2026-04-23T15:49:37Z,64,therealyojisopi1,1483650
2026-04-23T15:49:37Z,65,joshuacd2006,1399906
2026-04-23T15:49:37Z,66,SupaAnTz,212583
2026-04-23T15:49:37Z,67,ThisMiyo,0
2026-04-23T15:49:37Z,68,Darwinaknox,0
2026-04-23T15:49:37Z,69,Darwinaknox2,0
2026-04-23T15:49:37Z,70,LawnMp3,0
2026-04-23T15:49:37Z,71,McPay2WinFace,0
2026-04-23T15:49:37Z,72,TheMostMiyo,0
2026-04-23T15:44:37Z,1,Bol1is,79664882
2026-04-23T15:44:37Z,2,Yume_Sakurax3,66750601
2026-04-23T15:44:37Z,3,johnr622,65193869
2026-04-23T15:44:37Z,4,Sprintbooter,59628993
2026-04-23T15:44:37Z,5,jupiter0477,54434648
2026-04-23T15:44:37Z,6,WhereIsPerry0,52230734
2026-04-23T15:44:37Z,7,TealPlatypus747,51780302
2026-04-23T15:44:37Z,8,ArcticGalaxy14,49934180
2026-04-23T15:44:37Z,9,Doobydoobydoo_bah,49890498
2026-04-23T15:44:37Z,10,PossiblyLlama,49802481
2026-04-23T15:44:37Z,11,DiscoGuy86,49039476
2026-04-23T15:44:37Z,12,Mr_Suter,48860756
2026-04-23T15:44:37Z,13,Ilikecheesepuffs26,48053132
2026-04-23T15:44:37Z,14,PartyCorgi_70,46934919
2026-04-23T15:44:37Z,15,testbeeswS,46932271
2026-04-23T15:44:37Z,16,ArcticGalaxy149,46543682
2026-04-23T15:44:37Z,17,Odierulz01,46536935
2026-04-23T15:44:37Z,18,Panthers_1996,46036848
2026-04-23T15:44:37Z,19,ArcticGalaxy219,45358145
2026-04-23T15:44:37Z,20,AgentP_10928,44911329
2026-04-23T15:44:37Z,21,ArcticGalaxy189,43858642
2026-04-23T15:44:37Z,22,WhereIsPerry20,43835299
2026-04-23T15:44:37Z,23,ArcticGalaxy199,43774207
2026-04-23T15:44:37Z,24,Agentp_3928,43324464
2026-04-23T15:44:37Z,25,TealPlatypus777,43220859
2026-04-23T15:44:37Z,26,ArcticGalaxy179,43183973
2026-04-23T15:44:37Z,27,AgentP_1928,43002827
2026-04-23T15:44:37Z,28,dragonballx1412,42745728
2026-04-23T15:44:37Z,29,AgentP_2928,42050349
2026-04-23T15:44:37Z,30,EyeRockett,41977394
2026-04-23T15:44:37Z,31,Josep_xD2,41477526
2026-04-23T15:44:37Z,32,MrChicken66666,40112382
2026-04-23T15:44:37Z,33,ArcticGalaxy209,38766317
2026-04-23T15:44:37Z,34,AgentP_8928,37654556
2026-04-23T15:44:37Z,35,TealPlatypus757,37577411
2026-04-23T15:44:37Z,36,AgentP_4928,37412778
2026-04-23T15:44:37Z,37,TealPlatypus787,36969592
2026-04-23T15:44:37Z,38,ArcticGalaxy159,36524267
2026-04-23T15:44:37Z,39,TealPlatypus767,35902700
2026-04-23T15:44:37Z,40,Panthers_1995,27935400
2026-04-23T15:44:37Z,41,Pay2Lose0,27823315
2026-04-23T15:44:37Z,42,Pay2Lose02,27199720
2026-04-23T15:44:37Z,43,Bader2007hero,24029402
2026-04-23T15:44:37Z,44,EndOfAnEra007,23836647
2026-04-23T15:44:37Z,45,WhereIsPerry10,23436500
2026-04-23T15:44:37Z,46,FORTINITEEEORLABUBAG,22909013
2026-04-23T15:44:37Z,47,mybanana367,22843938
2026-04-23T15:44:37Z,48,Elsa1000_11,21967077
2026-04-23T15:44:37Z,49,Malmortius,20919265
2026-04-23T15:44:37Z,50,Sprintbooteralt,19249229
2026-04-23T15:44:37Z,51,Bol2is,17326350
2026-04-23T15:44:37Z,52,gbotgamer11,14525440
2026-04-23T15:44:37Z,53,Drator477,8512045
2026-04-23T15:44:37Z,54,viancia51911,7080009
2026-04-23T15:44:37Z,55,sebastjan35,6727369
2026-04-23T15:44:37Z,56,mybanana366,5893933
2026-04-23T15:44:37Z,57,Cinnamowopal,4222818
2026-04-23T15:44:37Z,58,corrosion_alt2,3357800
2026-04-23T15:44:37Z,59,mybananafarm1,3228465
2026-04-23T15:44:37Z,60,Warmogs,2495100
2026-04-23T15:44:37Z,61,mybananafarm2,2317388
2026-04-23T15:44:37Z,62,EpicRider6729,2145550
2026-04-23T15:44:37Z,63,MemeePlays,1873597
2026-04-23T15:44:37Z,64,therealyojisopi1,1464075
2026-04-23T15:44:37Z,65,joshuacd2006,1374806
2026-04-23T15:44:37Z,66,SupaAnTz,212583
2026-04-23T15:44:37Z,67,ThisMiyo,0
2026-04-23T15:44:37Z,68,Darwinaknox,0
2026-04-23T15:44:37Z,69,Darwinaknox2,0
2026-04-23T15:44:37Z,70,LawnMp3,0
2026-04-23T15:44:37Z,71,McPay2WinFace,0
2026-04-23T15:44:37Z,72,TheMostMiyo,0
2026-04-23T15:39:36Z,1,Bol1is,79589557
2026-04-23T15:39:36Z,2,Yume_Sakurax3,66698076
2026-04-23T15:39:36Z,3,johnr622,65156069
2026-04-23T15:39:36Z,4,Sprintbooter,59568968
2026-04-23T15:39:36Z,5,jupiter0477,54380648
2026-04-23T15:39:36Z,6,WhereIsPerry0,52191434
2026-04-23T15:39:36Z,7,TealPlatypus747,51726477
2026-04-23T15:39:36Z,8,ArcticGalaxy14,49883355
2026-04-23T15:39:36Z,9,Doobydoobydoo_bah,49825673
2026-04-23T15:39:36Z,10,PossiblyLlama,49802481
2026-04-23T15:39:36Z,11,DiscoGuy86,48992351
2026-04-23T15:39:36Z,12,Mr_Suter,48812106
2026-04-23T15:39:36Z,13,Ilikecheesepuffs26,47995632
2026-04-23T15:39:36Z,14,testbeeswS,46909021
2026-04-23T15:39:36Z,15,PartyCorgi_70,46887444
2026-04-23T15:39:36Z,16,ArcticGalaxy149,46496657
2026-04-23T15:39:36Z,17,Odierulz01,46487660
2026-04-23T15:39:36Z,18,Panthers_1996,45989973
2026-04-23T15:39:36Z,19,ArcticGalaxy219,45309295
2026-04-23T15:39:36Z,20,AgentP_10928,44863479
2026-04-23T15:39:36Z,21,ArcticGalaxy189,43812242
2026-04-23T15:39:36Z,22,WhereIsPerry20,43776674
2026-04-23T15:39:36Z,23,ArcticGalaxy199,43730007
2026-04-23T15:39:36Z,24,Agentp_3928,43288714
